Scientific Name,Matched Scientific Name,Revised.CTDB.name,Latitude - original,Longitude - original,Year - parsed,turbidity,highSST,lowSST,meanSST,waveenergy
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,-29.779,153.305,1975,,25.25,17.74,20.689999,0.181989
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,-9.91,144,1975,0.09150131,27.949999,24.9,26.64,0.419661
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,-29.93,153.4,1975,0.09560884,25.51,19.59,22.3,0.010144
"Psammocora superficialis Gardiner, 1898",Psammocora superficialis,Psammocora superficialis,-18.71,146.57,1975,0.06353092,28.67,22.119999,25.65,0.044006
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-20.07,148.922,1979,0.059541713,,,,0
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-10.57,142.23,1979,,,,,0.119121
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-14.93,145.678,1979,0.057310592,28.22,24.07,26.199999,0.077173
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-18.766,146.55,1979,0.094535045,28.73,21.869999,25.64,0.052587
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-10.59,142.2,1979,0.117199086,28.73,24.609999,26.59,0.119121
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-20.147,148.904,1979,,,,,0
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-18.551,146.488,1979,0.07264904,,,,0.045232
"Pseudosiderastrea tayamai Yabe & Sugiyama, 1935",Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-18.772,146.532,1979,0.11222704,28.619999,21.779999,25.599998,0.043329
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-18.774,146.522,1979,0.11222704,,,,0.043329
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.93,145.678,1979,0.057310592,28.22,24.07,26.199999,0.077173
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-18.659,146.56,1979,0.06353092,28.63,22.23,25.71,0.016828
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.651,145.491,1979,0.05905779,28.269999,23.93,26.17,0.159632
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.893,144.181,1979,0.0851733,27.74,24.869999,26.519999,0.025527
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-20.07,148.922,1979,0.059541713,,,,0
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-13.166,143.95,1979,0.08185032,28.01,24.439999,26.38,0.082431
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-21.013,150.516,1979,0.071129635,28.029999,21.8,25.039999,0.04255
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.143,143.874,1979,0.09596497,29.05,25.49,27.439999,0.017724
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-21.833,151.8,1979,0.07361401,27.63,21.81,24.92,0.007151
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.912,144.066,1979,0.09687211,27.939999,24.83,26.59,0.092045
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.747,143.411,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.912,144.018,1979,0.09150131,27.949999,24.869999,26.63,0.419661
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-18.567,146.48,1979,0.09267254,28.81,22.16,25.74,0.033358
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.688,145.468,1979,0.05905779,28.34,23.689999,26.109999,0.190269
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.826,145.721,1979,0.069430314,28.42,24.359999,26.41,0.094304
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-20.976,150.527,1979,0.071129635,28.029999,21.859999,25.06,0.04255
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.696,145.451,1979,0.06773445,28.42,23.65,26.109999,0.190269
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.368,145.373,1979,0.037831426,28.189999,24.31,26.26,0.130526
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.65,145.462,1979,0.05905779,28.33,23.93,26.17,0.159632
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.166,143.833,1979,0.0987849,29.029999,25.51,27.449999,0.041054
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-23.449,151.905,1979,0.06308836,26.93,21.199999,24.019999,0.052519
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-16.383,145.566,1979,0.09003542,28.779999,23.17,26.019999,0.022174
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.901,142.784,1979,0.09416797,29,25.189999,27.25,0.551677
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.918,144,1979,0.09150131,27.939999,24.9,26.64,0.419661
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-11.694,144.028,1979,0.062372394,28,24.6,26.449999,0.158486
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-18.659,146.511,1979,0.10684275,,,,0.033358
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.68,145.472,1979,0.05905779,28.33,23.74,26.119999,0.190269
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.4255,144.8168,1979,0.08600134,28.349998,23.25,25.949999,0.06581
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-9.868,144.16,1979,0.07802746,27.789999,24.88,26.529999,0.025527
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-21.737,152.415,1979,0.063178934,27.66,22.09,24.939999,0.249797
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.692,145.453,1979,0.06773445,28.42,23.65,26.109999,0.190269
"Sandalolitha robusta (Quelch, 1886)",Sandalolitha robusta,Sandalolitha robusta,-14.925,145.702,1979,0.057310592,28.26,24.13,26.24,0.077173
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-20.269,149.045,1979,0.08063255,28.25,21.64,25.05,
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-18.232,146.638,1979,0.05736161,28.48,23.24,25.88,0.0263
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-20.147,148.904,1979,,,,,0
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-14.826,145.721,1979,0.069430314,28.42,24.359999,26.41,0.094304
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-9.516,143.292,1979,0.089534104,28.96,25.38,27.349998,0.380285
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-18.776,146.6667,1979,,28.68,21.9,25.63,0.033244
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-9.901,142.784,1979,0.09416797,29,25.189999,27.25,0.551677
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-9.937,143.984,1979,0.09150131,27.93,24.93,26.65,0.419661
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-14.93,145.678,1979,0.057310592,28.22,24.07,26.199999,0.077173
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-10.57,142.176,1979,0.117199086,28.8,24.689999,26.779999,0.119121
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-9.8,143.02,1979,0.11430453,28.81,24.96,26.93,0.277624
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-14.498,144.952,1979,0.11994572,28.34,23.15,25.9,0.181785
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-13.943,144.237,1979,0.08537894,28.33,23.529999,25.97,0.170795
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-18.199,146.809,1979,0.068078116,28.349998,23.279999,25.9,0.044387
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-9.926,144.053,1979,0.09687211,27.939999,24.84,26.599998,0.092045
"Scapophyllia cylindrica (Edwards & Haime, 1848)",Scapophyllia cylindrica,Scapophyllia cylindrica,-16.388,145.557,1979,0.09003542,28.769999,23.119999,26.01,0.022174
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-21.833,151.8,1979,0.07361401,27.63,21.81,24.92,0.007151
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.747,143.411,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.567,146.48,1979,0.09267254,28.81,22.16,25.74,0.033358
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-21.2,152.566,1979,0.076359786,27.869999,22.859999,25.39,0.039754
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-31.466,159.15,1979,0.043319993,24.289999,18.8,21.39,
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.551,146.488,1979,0.07264904,,,,0.045232
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.766,146.533,1979,0.11222704,28.65,21.83,25.609999,0.043329
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-31.543,159.07,1979,0.044356234,24.14,18.73,21.32,
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.6,146.483,1979,0.09267254,28.689999,22.09,25.699999,0.033358
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-20.147,148.904,1979,,,,,0
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-31.547,159.059,1979,0.044356234,24.22,18.75,21.34,
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-20.333,148.85,1979,,,,,0.043984
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.73,146.69,1979,,28.519999,22.279999,25.64,0.02272
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-20.943,150.072,1979,0.05858842,28.099998,21.65,25.1,0.152254
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.918,144,1979,0.09150131,27.939999,24.9,26.64,0.419661
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-14.368,145.373,1979,0.037831426,28.189999,24.31,26.26,0.130526
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.68,146.59,1979,0.06353092,28.609999,22.31,25.689999,0.044006
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.361,144.098,1979,0.066249594,28.51,25.43,27.119999,0.03934
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-21.737,152.415,1979,0.063178934,27.66,22.09,24.939999,0.249797
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-14.65,145.25,1979,0.07930588,28.57,23.51,26.039999,0.104878
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-14.68,145.472,1979,0.05905779,28.33,23.74,26.119999,0.190269
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.893,144.181,1979,0.0851733,27.74,24.869999,26.519999,0.025527
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.77,146.51,1979,0.11222704,28.63,21.77,25.609999,0.043329
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-20.07,148.922,1979,0.059541713,,,,0
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.749,143.399,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.683,144.701,1979,0.053793997,28.59,24.93,26.88,0.0286
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.659,146.511,1979,0.10684275,,,,0.033358
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.693,146.596,1979,0.06353092,,,,0.044006
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-14.4251,144.8154,1979,0.08600134,28.32,23.23,25.93,0.06581
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.774,146.522,1979,0.11222704,,,,0.043329
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.76,146.69,1979,,28.59,22.07,25.619999,0.033244
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.595,146.489,1979,0.09267254,,,,0.033358
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.912,144.066,1979,0.09687211,27.939999,24.83,26.59,0.092045
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.772,146.532,1979,0.11222704,28.619999,21.779999,25.599998,0.043329
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-14.65,145.462,1979,0.05905779,28.33,23.93,26.17,0.159632
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.879,142.99,1979,0.18463916,29.13,25.35,27.25,0.301598
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.766,146.55,1979,0.094535045,28.73,21.869999,25.64,0.052587
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-21.116,152.766,1979,0.037419327,27.98,23.109999,25.539999,0.01469
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-23.449,151.905,1979,0.06308836,26.93,21.199999,24.019999,0.052519
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-21.5,152.416,1979,0.06887172,27.779999,22.519999,25.22,0.026827
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-23.47,151.963,1979,0.07023853,27.019999,21.119999,24.029999,0.073587
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-18.686,146.566,1979,0.06353092,28.599998,22.21,25.67,0.044006
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.745,143.415,1979,0.07994187,28.91,25.369999,27.279999,0.117808
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-9.939,144.023,1979,0.09150131,27.939999,24.89,26.619999,0.419661
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-31.529,159.061,1979,0.044356234,24.14,18.75,21.3,
"Scolymia cf. vitiensis Bruggemann, 1877",Scolymia,,-31.539,159.061,1979,0.044356234,24.18,18.75,21.32,
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.682,146.513,1975,0.10684275,28.71,22,25.619999,0.03283
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-14.4255,144.8168,1975,0.08600134,28.349998,23.25,25.949999,0.06581
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-11.694,144.028,1975,0.062372394,28,24.6,26.449999,0.158486
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.75,147.266,1975,0.04354394,28.4,23.13,25.84,0.037314
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.73,146.69,1975,,28.519999,22.279999,25.64,0.02272
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.6,146.483,1975,0.09267254,28.689999,22.09,25.699999,0.033358
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.659,146.511,1975,0.10684275,,,,0.033358
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.567,146.48,1975,0.09267254,28.81,22.16,25.74,0.033358
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-13.166,143.95,1975,0.08185032,28.01,24.439999,26.38,0.082431
"Seriatopora caliendrum Ehrenberg, 1834",Seriatopora caliendrum,Seriatopora caliendrum,-18.512,147.538,1975,0.042883173,28.33,23.64,26.029999,0.044849
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-14.4255,144.8168,1975,0.08600134,28.349998,23.25,25.949999,0.06581
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.76,146.69,1975,,28.59,22.07,25.619999,0.033244
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.512,147.538,1975,0.042883173,28.33,23.64,26.029999,0.044849
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-11.739,144.101,1975,0.07918236,28.119999,24.529999,26.43,
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-10.483,142.2,1975,0.13985872,29.06,24.699999,27.019999,0.628914
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-9.868,144.16,1975,0.07802746,27.789999,24.88,26.529999,0.025527
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.774,146.522,1975,0.11222704,,,,0.043329
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.75,147.266,1975,0.04354394,28.4,23.13,25.84,0.037314
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-13.166,143.95,1975,0.08185032,28.01,24.439999,26.38,0.082431
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-10.2,142.81,1975,0.09777178,28.93,24.939999,27.099998,0.810446
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.8,147.533,1975,0.049818214,28.34,23.32,25.9,0.027375
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-9.939,144.023,1975,0.09150131,27.939999,24.89,26.619999,0.419661
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.73,146.69,1975,,28.519999,22.279999,25.64,0.02272
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.659,146.511,1975,0.10684275,,,,0.033358
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.6,146.483,1975,0.09267254,28.689999,22.09,25.699999,0.033358
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.657,146.503,1975,0.10684275,28.55,22.09,25.65,0.033358
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.77,146.51,1975,0.11222704,28.63,21.77,25.609999,0.043329
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-11.694,144.028,1975,0.062372394,28,24.6,26.449999,0.158486
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.772,146.532,1975,0.11222704,28.619999,21.779999,25.599998,0.043329
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.682,146.513,1975,0.10684275,28.71,22,25.619999,0.03283
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.659,146.56,1975,0.06353092,28.63,22.23,25.71,0.016828
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.567,146.48,1975,0.09267254,28.81,22.16,25.74,0.033358
"Seriatopora hystrix Dana, 1846",Seriatopora hystrix,Seriatopora hystrix,-18.74,146.57,1975,0.094535045,28.699999,22,25.64,0.044006
"Stylaraea punctata (Linnaeus, 1758)",Stylaraea punctata,Stylaraea punctata,-14.69,145.46,1981,0.06773445,28.359999,23.67,26.109999,0.190269
"Stylocoeniella armata (Ehrenberg, 1834)",Stylocoeniella armata,Stylocoeniella armata,-16.383,145.566,1975,0.09003542,28.779999,23.17,26.019999,0.022174
"Stylocoeniella armata (Ehrenberg, 1834)",Stylocoeniella armata,Stylocoeniella armata,-10.483,142.2,1975,0.13985872,29.06,24.699999,27.019999,0.628914
