Scientific Name,Matched Scientific Name,Revised CTDB name,,Species - matched,locality,Latitude - original,Longitude - original,Year - parsed,el 954 chl,el 2097 salinity max,el 2096 salinity min,el 955 temp,el 947 turb
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Lizard Island, NE side",-14.65,145.462,1976,0.3675777,35.46,34.739998,26.416006,0.05905779
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Bewick Island, NE corner",-14.4255,144.8168,1976,0.6497173,35.42,34.68,26.18764,0.08600134
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Eclipse Island (Palm Islands), N side",-18.766,146.55,1976,0.764779,35.57,34.469997,25.787212,0.094535045
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,Yonge Reef,-14.597,145.623,1976,0.5453999,35.46,34.75,26.701506,0.06994386
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1976,0.95908695,35.57,34.469997,25.8367,0.10684275
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Lizard Island, in lagoon near Palfrey Island",-14.692,145.453,1976,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"The barrier reef NE from Murray Islands, W side",-9.868,144.16,1976,0.5219227,35.03,34.27,26.804718,0.07802746
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,Reef 8 km W of Pompey Reef,-20.966,150.665,1976,0.39931315,35.559998,35.02,25.340168,0.06380109
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Pelorus Island, Palm Islands, W",-18.551,146.488,1976,0.5267805,,,26.082157,0.07264904
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Lizard Island, N side",-14.658,145.448,1976,0.4461397,35.469997,34.739998,26.416006,0.06773445
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,Tijou Reef,-13.166,143.95,1976,0.6841327,35.42,34.79,26.593689,0.08185032
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1976,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Fantome Island (Palm Islands), W side",-18.682,146.513,1976,0.95908695,35.57,34.469997,25.836819,0.10684275
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Sue Island, SW and NW sides",-10.2,142.81,1976,0.80575466,35.53,33.989998,27.468773,0.09777178
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Pompey Complex, W side of a major channel near seaward exit",-20.975,150.515,1976,0.503741,35.57,35.01,25.278969,0.071129635
"Hydnophora rigida (Dana, 1846)",Hydnophora rigida,Hydnophora rigida,,Hydnophora rigida,"Cura•À_oa Island (Palm Islands), N side",-18.659,146.56,1976,0.41033953,35.57,34.48,25.956766,0.06353092
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,Swain Reefs,-21.116,152.766,1976,0.14303759,35.5,35.13,25.824387,0.037419327
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,Great Detached Reef,-11.739,144.101,1976,0.644344,35.39,34.71,26.781054,0.07918236
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,Swain Reefs same as 77 W end,-21.116,152.766,1976,0.14303759,35.5,35.13,25.824387,0.037419327
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,Bowl Reef,-18.512,147.545,1976,0.2767454,35.52,34.62,26.384869,0.050956603
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1976,0.95908695,,,25.8367,0.10684275
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Lizard Island, NE side",-14.65,145.462,1976,0.3675777,35.46,34.739998,26.416006,0.05905779
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,1976,0.41033953,,,25.965076,0.06353092
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Lizard Island, SE side",-14.68,145.472,1976,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Maer Island (Murray Islands), E side",-9.912,144.066,1976,0.81454706,35.079998,34.29,26.851397,0.09687211
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,Jewell Reef,-14.368,145.373,1976,0.14617366,35.43,34.76,26.676342,0.037831426
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Maer Island (Murray Islands), SW side",-9.926,144.048,1976,0.81454706,35.1,34.3,26.875303,0.09687211
"Leptastrea cf. bottae (Edwards & Haime, 1849)",Leptastrea,Leptastrea,,,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1976,,,,25.356184,
Leptastrea bewickensis,Leptastrea bewickensis,Leptastrea bewickensis,,Leptastrea bewickensis,"Bewick Island, NE corner",-14.4255,144.8168,1976,0.6497173,35.42,34.68,26.18764,0.08600134
Leptastrea bewickensis,Leptastrea bewickensis,Leptastrea bewickensis,,Leptastrea bewickensis,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1976,,,,25.356184,
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,1976,0.3650938,,,25.600386,0.059541713
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,"Lizard Island, NE side",-14.65,145.462,1976,0.3675777,35.46,34.739998,26.416006,0.05905779
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,"Pelorus Island, Palm Islands, W",-18.551,146.488,1976,0.5267805,,,26.082157,0.07264904
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1976,,,,25.356184,
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,MacGillivray Reef,-14.651,145.491,1976,0.3675777,35.46,34.739998,26.456825,0.05905779
"Leptastrea pruinosa Crossland, 1952",Leptastrea pruinosa,Leptastrea pruinosa,,Leptastrea pruinosa,Jewell Reef,-14.368,145.373,1976,0.14617366,35.43,34.76,26.676342,0.037831426
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"The barrier reef NE from Murray Islands, W side",-9.868,144.16,1976,0.5219227,35.03,34.27,26.804718,0.07802746
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1976,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1976,0.95908695,,,25.8367,0.10684275
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Sue Island, SW and NW sides",-10.2,142.81,1976,0.80575466,35.53,33.989998,27.468773,0.09777178
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Reef 8 km W of Pompey Reef,-20.966,150.665,1976,0.39931315,35.559998,35.02,25.340168,0.06380109
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Electra Head, Great Palm Island",-18.73,146.69,1976,,35.57,34.489998,25.939377,
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Thursday Island, E end",-10.57,142.23,1976,,,,27.461004,
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Esk Island (Palm Islands), SW side",-18.774,146.522,1976,1.0441041,,,25.787212,0.11222704
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Dewar Island (Murray Islands), SE side",-9.912,144.018,1976,0.71387374,35.1,34.29,26.946064,0.09150131
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Bushy Island-Redbill Reef,-20.966,150.083,1976,0.36793962,35.579998,34.98,25.355349,0.05858842
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Lizard Island, NE side",-14.65,145.462,1976,0.3675777,35.46,34.739998,26.416006,0.05905779
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Yorke Island, N side",-9.747,143.411,1976,0.5863644,35.28,34.03,27.562008,0.07994187
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Swain Reefs,-21.116,152.766,1976,0.14303759,35.5,35.13,25.824387,0.037419327
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Swain Reefs,-21.5,152.416,1976,0.49115217,35.54,35.12,25.386366,0.06887172
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Bewick Island, NE corner",-14.4255,144.8168,1976,0.6497173,35.42,34.68,26.18764,0.08600134
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Elk Cliff, Great Palm Island",-18.68,146.59,1976,0.41033953,35.57,34.48,25.965076,0.06353092
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Yonge Reef,-14.597,145.623,1976,0.5453999,35.46,34.75,26.701506,0.06994386
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,1976,0.3650938,,,25.600386,0.059541713
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1976,0.95908695,35.57,34.469997,25.8367,0.10684275
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Cura•À_oa Island (Palm Islands), N side",-18.659,146.56,1976,0.41033953,35.57,34.48,25.956766,0.06353092
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Barber Islet, Palm Islands, NE side",-18.776,146.6667,1976,,35.57,34.48,25.904774,
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Florence Bay, Magnetic Island",-19.121,146.878,1976,0.6544703,,,25.936987,0.08390954
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Lizard Island lagoon, between South Island and Palfrey Island",-14.696,145.451,1976,0.4461397,35.469997,34.739998,26.44021,0.06773445
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Tijou Reef,-13.166,143.95,1976,0.6841327,35.42,34.79,26.593689,0.08185032
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,1976,0.41270313,35.559998,35.12,25.129614,0.063178934
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,1976,0.41033953,,,25.965076,0.06353092
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Houghton Island, W corner",-14.524,144.964,1976,1.4286817,35.44,34.719997,26.132479,0.11641185
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Swain Reef,-21.5,152.416,1976,0.49115217,35.54,35.12,25.386366,0.06887172
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1976,1.0441041,35.57,34.46,25.787212,0.11222704
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Low Isles, N side",-16.383,145.566,1976,0.7202244,35.5,34.68,26.235575,0.09003542
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Bushy Island-Redbill Reef, N end",-20.943,150.072,1976,0.36793962,35.57,34.98,25.37782,0.05858842
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Pelorus Island, Palm Islands, W",-18.551,146.488,1976,0.5267805,,,26.082157,0.07264904
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Wyer Island (Murray Islands), NW side",-9.939,144.023,1976,0.71387374,35.11,34.3,26.875303,0.09150131
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Lizard Island, SE side",-14.68,145.472,1976,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Fantome Island (Palm Islands), W side",-18.682,146.513,1976,0.95908695,35.57,34.469997,25.836819,0.10684275
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Swain Reef,-21.833,151.8,1976,0.55869067,35.6,35.07,25.118498,0.07361401
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1976,,,,25.356184,
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Falcon Island (Palm Islands), N end",-18.766,146.533,1976,1.0441041,35.57,34.46,25.787212,0.11222704
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Pioneer Bay, Orpheus Island, Palm Islands, N end",-18.595,146.489,1976,0.76855814,,,25.941769,0.09267254
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1976,0.76855814,35.559998,34.48,26.037094,0.09267254
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,Eastern slope of sand bank north of Dido Rock (Palm Islands);,-18.77,146.51,1976,1.0441041,35.57,34.46,25.852776,0.11222704
"Leptastrea purpurea (Dana, 1846)",Leptastrea purpurea,Leptastrea purpurea,,Leptastrea purpurea,"Maude Bay, Magnetic Island",-19.107,146.828,1976,0.88483983,35.57,34.469997,25.893955,0.0998691
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1976,0.95908695,35.57,34.469997,25.8367,0.10684275
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,1976,0.3650938,,,25.600386,0.059541713
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,1976,0.41033953,,,25.965076,0.06353092
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Pompey Complex, SE end",-21.013,150.516,1976,0.503741,35.57,35.02,25.249443,0.071129635
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Orpheus Island (Palm Islands), W side",-18.6,146.483,1976,0.76855814,35.559998,34.469997,25.941769,0.09267254
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,Jewell Reef,-14.368,145.373,1976,0.14617366,35.43,34.76,26.676342,0.037831426
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Happy Bay, Long Island, Whitsunday Islands",-20.333,148.85,1976,,,,25.120651,
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1976,0.76855814,35.559998,34.48,26.037094,0.09267254
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Pompey Complex, SW side",-21.013,150.508,1976,0.503741,35.57,35.02,25.249443,0.071129635
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,Swain Reefs,-21.5,152.416,1976,0.49115217,35.54,35.12,25.386366,0.06887172
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Frigate Cay, Swain Reef, NW side",-21.737,152.415,1976,0.41270313,35.559998,35.12,25.129614,0.063178934
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Fantome Island (Palm Islands), W side",-18.682,146.513,1976,0.95908695,35.57,34.469997,25.836819,0.10684275
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Bushy Island-Redbill Reef, N end",-20.943,150.072,1976,0.36793962,35.57,34.98,25.37782,0.05858842
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,1976,,,,25.356184,
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,"Houghton Island, W corner",-14.524,144.964,1976,1.4286817,35.44,34.719997,26.132479,0.11641185
"Leptastrea transversa Klunzinger, 1879",Leptastrea transversa,Leptastrea transversa,,Leptastrea transversa,Swain Reef,-21.833,151.8,1976,0.55869067,35.6,35.07,25.118498,0.07361401
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1976,0.95908695,35.57,34.469997,25.8367,0.10684275
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,Swain Reefs,-21.2,152.566,1976,0.5828475,35.51,35.12,25.592916,0.076359786
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1976,0.76855814,35.559998,34.48,26.037094,0.09267254
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,Great Detached Reef,-11.694,144.028,1976,0.48999563,35.38,34.7,26.695108,0.062372394
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Falcon Island (Palm Islands), N end",-18.766,146.533,1976,1.0441041,35.57,34.46,25.787212,0.11222704
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Elk Cliff, Great Palm Island",-18.68,146.59,1976,0.41033953,35.57,34.48,25.965076,0.06353092
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,Tijou Reef,-13.166,143.95,1976,0.6841327,35.42,34.79,26.593689,0.08185032
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Lizard Island, NE side",-14.65,145.462,1976,0.3675777,35.46,34.739998,26.416006,0.05905779
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,Tijou Reef,-13.167,143.946,1976,0.6841327,35.42,34.79,26.593689,0.08185032
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Electra Head, Great Palm Island",-18.73,146.69,1976,,35.57,34.489998,25.939377,
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Maer Island (Murray Islands), SW side",-9.926,144.048,1976,0.81454706,35.1,34.3,26.875303,0.09687211
"Leptoria phrygia (Ellis & Solander, 1786)",Leptoria phrygia,Leptoria phrygia,,Leptoria phrygia,"Falcon Island (Palm Islands), SW end",-18.772,146.532,1976,1.0441041,35.57,34.46,25.787212,0.11222704
