"species","site","present","Latitude","Longitude","stdev","SST_p50","Chl_50p","skewnes","TSM_50P","PAR_50P","Calcification.rate","Colony.maximum.diameter","Corallite.width.maximum","Growth.form.typical","Growth.rate","Polyps.per.area","Skeletal.density","Skeletal.micro.density","molefam","morphfam"
"Isopora palifera",157,0,-17.399,155.875,1.5945657491684,26.5481262207031,0.153583988547325,0.0314838029444218,0.358908116817474,46.8732147216797,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",161,0,-9.666,143.116,1.91484344005585,27.7518749237061,1.66273534297943,-0.031220581382513,2.18747711181641,43.169319152832,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",83,0,-19.838,158.29,1.64225375652313,25.4231262207031,0.20608676970005,0.0606523603200912,0.399384051561356,47.0939865112305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",108,0,-14.68,145.472,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",6,1,-20.975,150.515,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",55,0,-13.246,143.958,1.8133133649826,26.7000007629395,2.32134246826172,0.0125490436330438,1.98089218139648,46.0488815307617,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",146,0,-18.659,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",194,0,-18.7757,146.6678,2.56029105186462,26.4018745422363,0.434619843959808,-0.127716973423958,0.75140106678009,45.8237495422363,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",154,0,-18.512,147.545,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",90,0,-9.75,143.85,1.65008819103241,27.4481258392334,0.542775630950928,-0.163947969675064,0.465934455394745,45.211498260498,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",92,0,-11.829,144.061,1.73325860500336,26.9249992370605,0.759790539741516,0.00891904346644878,1.07029294967651,45.498291015625,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",122,0,-20.976,150.527,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",89,0,-17.416,155.866,1.58217740058899,26.5481262207031,0.116096213459969,0.0522535629570484,0.322489678859711,46.1655120849609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",25,0,-20.147,148.904,2.47478723526001,25.8731250762939,0.31523060798645,-0.159783199429512,0.556038975715637,45.052661895752,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",163,0,-9.926,144.048,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",188,0,-14.65,145.25,2.16161370277405,26.4750003814697,0.19610658288002,-0.00508059468120337,0.426758170127869,46.6577911376953,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",71,1,-14.4255,144.8168,2.24680113792419,26.5115623474121,0.20690855383873,-0.0396359227597713,0.43774476647377,47.5887908935547,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",143,0,-9.938,142.95,1.90673649311066,27.5634365081787,1.11774694919586,-0.0399185530841351,2.26590704917908,43.6307907104492,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",18,0,-9.8,143.02,1.97326147556305,27.5634365081787,1.59840273857117,-0.0589460432529449,2.57201671600342,44.6165809631348,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",145,0,-20.945,150.075,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",98,0,-9.918,144.03,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",17,0,-14.651,145.491,1.97913122177124,26.4750003814697,0.154817640781403,0.032080315053463,0.400379002094269,46.4031677246094,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",195,0,-14.498,144.952,2.24166059494019,26.6268749237061,0.224860310554504,-0.0373119935393333,0.444912016391754,47.2827606201172,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",160,0,-14.696,145.451,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",87,0,-18.774,146.522,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",158,0,-20.964,150.074,2.36805033683777,25.6481246948242,0.305505156517029,-0.145251825451851,0.607946813106537,46.9554290771484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",45,0,-17.427,155.852,1.58217740058899,26.5481262207031,0.116096213459969,0.0522535629570484,0.322489678859711,46.1655120849609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",153,0,-14.925,145.702,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",67,0,-9.775,143.86,1.66408240795135,27.4481258392334,0.555998742580414,-0.168313235044479,0.465885877609253,45.1213989257812,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",10,1,-18.659,146.511,2.51219177246094,26.4750003814697,0.477738916873932,-0.163214430212975,0.930404782295227,44.8490715026855,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",36,0,-23.886,152.424,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",198,0,-31.54,159.05,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",52,0,-14.524,144.964,2.25754356384277,26.7000007629395,0.21738775074482,-0.0532008968293667,0.442345261573792,47.4302787780762,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",116,0,-20.966,150.665,2.19422149658203,25.5018749237061,0.391069114208221,-0.098269097507,0.478882223367691,47.7362785339355,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",134,0,-20.283,149.06,2.46941423416138,25.6481246948242,NA,-0.162398636341095,NA,44.7023582458496,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",221,0,-17.412,155.851,1.58217740058899,26.5481262207031,0.116096213459969,0.0522535629570484,0.322489678859711,46.1655120849609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",105,1,-18.782,146.635,2.61777377128601,26.5481262207031,0.474142700433731,-0.136650159955025,0.848939538002014,45.8208084106445,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",40,0,-23.635,152.155,2.15542912483215,24.5231246948242,0.320773035287857,0.0512040965259075,0.477597564458847,45.5868453979492,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",230,0,-10.57,142.176,1.88554000854492,27.6731262207031,3.76980972290039,-0.113339640200138,2.23581171035767,44.6312637329102,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",232,0,-9.761,143.4,1.7985976934433,27.6000003814697,1.88802218437195,-0.0915068611502647,1.72372114658356,43.8366317749023,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",22,0,-14.688,145.468,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",206,0,-18.5,147.57,1.92412436008453,26.4018745422363,0.136288926005363,-0.00866272114217281,0.36350753903389,46.4412307739258,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",150,0,-9.755,143.846,1.65008819103241,27.4481258392334,0.542775630950928,-0.163947969675064,0.465934455394745,45.211498260498,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",162,0,-19.121,146.878,2.75865197181702,26.3231258392334,NA,-0.160702869296074,NA,45.8875312805176,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",149,0,-9.913,144.031,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",46,1,-13.069,143.901,1.78257596492767,26.6268749237061,2.97152709960938,0.0537080802023411,2.23223829269409,46.8165092468262,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",70,0,-29.922,153.386,2.18883585929871,22.3518753051758,0.665786564350128,0.180064082145691,0.391190052032471,41.3347930908203,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",192,1,-9.926,144.053,1.56723976135254,27.1499996185303,0.528397619724274,-0.15819750726223,0.437846302986145,45.4015998840332,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",20,1,-10.2,142.81,1.91688001155853,27.6000003814697,3.48982167243958,-0.11379799246788,2.42035436630249,43.4738807678223,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",223,0,-13.16,143.95,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",77,0,-19.098,152.278,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",211,0,-38.1,144.88,3.39820861816406,15.6750001907349,1.41957938671112,0.0980828776955605,0.781960725784302,33.2325057983398,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",106,0,-23.456,151.993,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",140,0,-19.416,148.766,2.05967903137207,25.8731250762939,0.144772678613663,-0.114738114178181,0.352476239204407,46.7914123535156,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",29,1,-11.592,144.031,1.69002532958984,26.7731246948242,1.5987297296524,-0.0347010754048824,2.21968674659729,45.4127006530762,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",35,0,-10.766,143.983,1.61172378063202,26.9249992370605,1.0195677280426,-0.118192881345749,1.80084228515625,45.2251815795898,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",126,0,-9.904,144.114,1.55237138271332,27.0768737792969,0.517446041107178,-0.144193649291992,0.442460656166077,45.4015998840332,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",147,0,-20.16,149.02,2.41745400428772,25.7999992370605,0.301858067512512,-0.160318166017532,0.495319038629532,44.5765991210938,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",231,0,-18.714,146.558,2.50007009506226,26.4750003814697,0.476219683885574,-0.155425563454628,0.893917381763458,44.0809783935547,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",8,1,-9.912,144.066,1.56723976135254,27.1499996185303,0.528397619724274,-0.15819750726223,0.437846302986145,45.4015998840332,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",123,0,-23.7,152.183,2.16615676879883,24.4500007629395,0.314771890640259,0.0755935981869698,0.481332540512085,45.5513801574707,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",61,0,-12.132,143.808,1.7470418214798,26.7000007629395,2.65061283111572,0.0476048663258553,2.34056711196899,46.2537307739258,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",228,0,-29.779,153.305,2.51418948173523,22.4249992370605,NA,0.426449209451675,NA,40.9135131835938,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",109,1,-17.25,151.44,1.59086215496063,26.5481262207031,0.0744704753160477,0.0324072688817978,0.268101781606674,47.8737449645996,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",42,1,-23.627,152.181,2.11183500289917,24.5231246948242,0.315928637981415,0.0588703826069832,0.456825137138367,45.5868453979492,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",155,0,-18.8,147.533,2.02576065063477,26.25,0.208641454577446,-0.0519587844610214,0.39419150352478,46.4476013183594,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",56,1,-16.6,150.283,1.55496072769165,26.6268749237061,0.100057899951935,0.0423950031399727,0.320485144853592,48.1949920654297,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",152,0,-13.257,143.949,1.8133133649826,26.7000007629395,2.32134246826172,0.0125490436330438,1.98089218139648,46.0488815307617,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",170,0,-18.512,147.538,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",229,0,-11.31,144.06,1.65861785411835,26.8518753051758,1.4674174785614,-0.0574582666158676,2.01695203781128,44.817699432373,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",226,0,-14.697,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",174,0,-28.621,153.616,2.29460763931274,23.0268745422363,NA,0.136034920811653,NA,41.3021011352539,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",51,1,-13.167,143.946,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",171,0,20.17,149.03,1.46285498142242,28.0499992370605,0.0486075505614281,-0.218466326594353,0.222582057118416,47.006275177002,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",203,0,-9.577,143.482,1.78563237190247,27.6000003814697,0.67562460899353,-0.0295837838202715,0.595563530921936,45.0635414123535,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",95,0,-27.45,153.416,2.46199488639832,23.3981246948242,6.09970998764038,0.123172774910927,1.83026885986328,40.806999206543,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",112,0,-31.466,159.15,2.04853796958923,21.5249996185303,0.197583243250847,0.139395862817764,0.423474878072739,40.6878509521484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",16,0,-23.449,151.905,2.26072192192078,24.4865627288818,0.31361511349678,0.0725477412343025,0.502270579338074,45.4498291015625,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",86,1,-13.172,143.943,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",151,0,-10.59,142.2,1.88554000854492,27.6731262207031,3.76980972290039,-0.113339640200138,2.23581171035767,44.6312637329102,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",129,0,-14.368,145.373,1.85540223121643,26.7000007629395,0.161495164036751,0.0181890185922384,0.410022795200348,45.809814453125,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",65,0,-9.867,143.167,1.89360082149506,27.6000003814697,1.49202537536621,-0.0766594260931015,2.47273826599121,44.2370071411133,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",177,0,-12.07,143.97,1.71893095970154,26.7731246948242,0.963092446327209,0.0152889406308532,1.49127101898193,45.202880859375,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",102,1,-12.119,143.803,1.72433280944824,26.7000007629395,2.5233678817749,0.0169006902724504,2.35799837112427,46.2537307739258,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",11,0,-9.89,144.17,1.5533150434494,27.0768737792969,0.510847091674805,-0.103026166558266,0.451148688793182,46.1238403320312,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",50,1,-13.169,143.942,1.77060151100159,26.7000007629395,2.72446465492249,0.00456530461087823,2.11965990066528,46.0726013183594,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",80,0,-20.333,148.85,2.64801359176636,25.7268753051758,NA,-0.168428018689156,NA,46.337272644043,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
"Isopora palifera",53,1,-20.966,150.083,2.36805033683777,25.6481246948242,0.305505156517029,-0.145251825451851,0.607946813106537,46.9554290771484,NA,NA,"1.4","branching_open",NA,NA,"1.53",NA,"Acroporidae","Acroporidae"
