trait,master_species,value
reproductive_mode_(ahb),Rhizopsammia.minuta,brooder
reproductive_mode_(ahb),Sandalolitha.africana,spawner
reproductive_mode_(ahb),Sandalolitha.dentata,spawner
reproductive_mode_(ahb),Sandalolitha.robusta,spawner
reproductive_mode_(ahb),Scapophyllia.cylindrica,spawner
reproductive_mode_(ahb),Schizoculina.africana,spawner
reproductive_mode_(ahb),Schizoculina.fissipara,spawner
reproductive_mode_(ahb),Scolymia.australis,spawner
reproductive_mode_(ahb),Scolymia.cubensis,brooder
reproductive_mode_(ahb),Scolymia.lacera,brooder
reproductive_mode_(ahb),Scolymia.vitiensis,spawner
reproductive_mode_(ahb),Scolymia.wellsi,brooder
reproductive_mode_(ahb),Seriatopora.aculeata,brooder
reproductive_mode_(ahb),Seriatopora.caliendrum,brooder
reproductive_mode_(ahb),Seriatopora.dendritica,brooder
reproductive_mode_(ahb),Seriatopora.guttatus,brooder
reproductive_mode_(ahb),Seriatopora.hystrix,brooder
reproductive_mode_(ahb),Seriatopora.stellata,brooder
reproductive_mode_(ahb),Siderastrea.radians,brooder
reproductive_mode_(ahb),Siderastrea.siderea,spawner
reproductive_mode_(ahb),Siderastrea.stellata,brooder
reproductive_mode_(ahb),Simplastrea.vesicularis,spawner
reproductive_mode_(ahb),Solenastrea.bournoni,spawner
reproductive_mode_(ahb),Solenastrea.hyades,spawner
reproductive_mode_(ahb),Solenosmilia.variabilis,spawner
reproductive_mode_(ahb),Stephanocoenia.intersepta,spawner
reproductive_mode_(ahb),Stephanocoenia.michelinii,spawner
reproductive_mode_(ahb),Stylaraea.punctata,brooder
reproductive_mode_(ahb),Stylocoeniella.armata,brooder
reproductive_mode_(ahb),Stylocoeniella.cocosensis,brooder
reproductive_mode_(ahb),Stylocoeniella.guentheri,brooder
reproductive_mode_(ahb),Stylocoeniella.muscosus,brooder
reproductive_mode_(ahb),Stylophora.danae,brooder
reproductive_mode_(ahb),Stylophora.kuehlmanni,brooder
reproductive_mode_(ahb),Stylophora.madagascarensis,brooder
reproductive_mode_(ahb),Stylophora.mamillata,brooder
reproductive_mode_(ahb),Stylophora.mordax,brooder
reproductive_mode_(ahb),Stylophora.pistillata,brooder
reproductive_mode_(ahb),Stylophora.subseriata,brooder
reproductive_mode_(ahb),Stylophora.wellsi,brooder
reproductive_mode_(ahb),Symphyllia.agaricia,spawner
reproductive_mode_(ahb),Symphyllia.erythraea,spawner
reproductive_mode_(ahb),Symphyllia.hassi,spawner
reproductive_mode_(ahb),Symphyllia.radians,spawner
reproductive_mode_(ahb),Symphyllia.recta,spawner
reproductive_mode_(ahb),Symphyllia.valenciennesii,spawner
reproductive_mode_(ahb),Symphyllia.wilsoni,spawner
reproductive_mode_(ahb),Trachyphyllia.geoffroyi,spawner
reproductive_mode_(ahb),Trochopsammia.togata,brooder
reproductive_mode_(ahb),Tubastrea.coccinea,brooder
reproductive_mode_(ahb),Tubastrea.diaphana,brooder
reproductive_mode_(ahb),Tubastrea.faulkneri,brooder
reproductive_mode_(ahb),Tubastrea.floreana,brooder
reproductive_mode_(ahb),Tubastrea.micrantha,brooder
reproductive_mode_(ahb),Tubastrea.tagusensis,brooder
reproductive_mode_(ahb),Turbinaria.bifrons,spawner
reproductive_mode_(ahb),Turbinaria.conspicua,spawner
reproductive_mode_(ahb),Turbinaria.crater,spawner
reproductive_mode_(ahb),Turbinaria.frondens,spawner
reproductive_mode_(ahb),Turbinaria.heronensis,spawner
reproductive_mode_(ahb),Turbinaria.irregularis,spawner
reproductive_mode_(ahb),Turbinaria.mesenterina,spawner
reproductive_mode_(ahb),Turbinaria.patula,spawner
reproductive_mode_(ahb),Turbinaria.peltata,spawner
reproductive_mode_(ahb),Turbinaria.radicalis,spawner
reproductive_mode_(ahb),Turbinaria.reniformis,spawner
reproductive_mode_(ahb),Turbinaria.stellulata,spawner
reproductive_mode_(ahb),Zoopilus.echinatus,spawner
sexual_system,Acanthastrea.echinata,hermaphrodite
sexual_system,Acanthastrea.hillae,hermaphrodite
sexual_system,Acanthastrea.lordhowensis,hermaphrodite
sexual_system,Acropora.abrolhosensis,hermaphrodite
sexual_system,Acropora.abrotanoides,hermaphrodite
sexual_system,Acropora.aculeus,hermaphrodite
sexual_system,Acropora.acuminata,hermaphrodite
sexual_system,Acropora.anthocercis,hermaphrodite
sexual_system,Acropora.appressa,hermaphrodite
sexual_system,Acropora.arabensis,hermaphrodite
sexual_system,Acropora.aspera,hermaphrodite
sexual_system,Acropora.austera,hermaphrodite
sexual_system,Acropora.bifurcata,hermaphrodite
sexual_system,Acropora.branchi,hermaphrodite
sexual_system,Acropora.brueggemanni,hermaphrodite
sexual_system,Acropora.bushyensis,hermaphrodite
sexual_system,Acropora.carduus,hermaphrodite
sexual_system,Acropora.caroliniana,hermaphrodite
sexual_system,Acropora.cerealis,hermaphrodite
sexual_system,Acropora.cervicornis,hermaphrodite
sexual_system,Acropora.clathrata,hermaphrodite
sexual_system,Acropora.cophodactyla,hermaphrodite
sexual_system,Acropora.copiosa,hermaphrodite
sexual_system,Acropora.cuneata,hermaphrodite
sexual_system,Acropora.cytherea,hermaphrodite
sexual_system,Acropora.dendrum,hermaphrodite
sexual_system,Acropora.digitifera,hermaphrodite
sexual_system,Acropora.divaricata,hermaphrodite
sexual_system,Acropora.donei,hermaphrodite
sexual_system,Acropora.echinata,hermaphrodite
sexual_system,Acropora.elseyi,hermaphrodite
sexual_system,Acropora.eurystoma,hermaphrodite
sexual_system,Acropora.florida,hermaphrodite
sexual_system,Acropora.formosa,hermaphrodite
sexual_system,Acropora.gemmifera,hermaphrodite
sexual_system,Acropora.glauca,hermaphrodite
sexual_system,Acropora.globiceps,hermaphrodite
sexual_system,Acropora.grandis,hermaphrodite
sexual_system,Acropora.granulosa,hermaphrodite
sexual_system,Acropora.haimei,hermaphrodite
sexual_system,Acropora.hemprichii,hermaphrodite
sexual_system,Acropora.hoeksemai,hermaphrodite
sexual_system,Acropora.horrida,hermaphrodite
sexual_system,Acropora.humilis,hermaphrodite
sexual_system,Acropora.hyacinthus,hermaphrodite
sexual_system,Acropora.indonesia,hermaphrodite
sexual_system,Acropora.inermis,hermaphrodite
sexual_system,Acropora.japonica,hermaphrodite
sexual_system,Acropora.kimbeensis,hermaphrodite
sexual_system,Acropora.lamarcki,hermaphrodite
sexual_system,Acropora.latistella,hermaphrodite
sexual_system,Acropora.lianae,hermaphrodite
sexual_system,Acropora.listeri,hermaphrodite
sexual_system,Acropora.longicyathus,hermaphrodite
sexual_system,Acropora.loripes,hermaphrodite
sexual_system,Acropora.lovelli,hermaphrodite
sexual_system,Acropora.lutkeni,hermaphrodite
sexual_system,Acropora.maryae,hermaphrodite
sexual_system,Acropora.massawensis,hermaphrodite
sexual_system,Acropora.microclados,hermaphrodite
sexual_system,Acropora.microphthalma,hermaphrodite
sexual_system,Acropora.millepora,hermaphrodite
sexual_system,Acropora.monticulosa,hermaphrodite
sexual_system,Acropora.nana,hermaphrodite
sexual_system,Acropora.nasuta,hermaphrodite
sexual_system,Acropora.nobilis,hermaphrodite
sexual_system,Acropora.ocellata,hermaphrodite
sexual_system,Acropora.orbicularis,hermaphrodite
sexual_system,Acropora.palifera,hermaphrodite
sexual_system,Acropora.palmata,hermaphrodite
sexual_system,Acropora.palmerae,hermaphrodite
sexual_system,Acropora.papillare,hermaphrodite
sexual_system,Acropora.parapharaonis,hermaphrodite
sexual_system,Acropora.pharaonis,hermaphrodite
sexual_system,Acropora.pinguis,hermaphrodite
sexual_system,Acropora.plantaginea,hermaphrodite
sexual_system,Acropora.polystoma,hermaphrodite
sexual_system,Acropora.prolifera,hermaphrodite
sexual_system,Acropora.pulchra,hermaphrodite
sexual_system,Acropora.retusa,hermaphrodite
sexual_system,Acropora.robusta,hermaphrodite
sexual_system,Acropora.samoensis,hermaphrodite
sexual_system,Acropora.sarmentosa,hermaphrodite
sexual_system,Acropora.secale,hermaphrodite
sexual_system,Acropora.selago,hermaphrodite
sexual_system,Acropora.solitaryensis,hermaphrodite
sexual_system,Acropora.spathulata,hermaphrodite
sexual_system,Acropora.spicifera,hermaphrodite
sexual_system,Acropora.squarrosa,hermaphrodite
sexual_system,Acropora.stoddarti,hermaphrodite
sexual_system,Acropora.striata,hermaphrodite
sexual_system,Acropora.subglabra,hermaphrodite
sexual_system,Acropora.subulata,hermaphrodite
sexual_system,Acropora.surculosa,hermaphrodite
sexual_system,Acropora.tenuis,hermaphrodite
sexual_system,Acropora.tizardi,hermaphrodite
sexual_system,Acropora.togianensis,hermaphrodite
sexual_system,Acropora.tortuosa,hermaphrodite
sexual_system,Acropora.valenciennesi,hermaphrodite
sexual_system,Acropora.valida,hermaphrodite
sexual_system,Acropora.variabilis,hermaphrodite
sexual_system,Acropora.vaughani,hermaphrodite
sexual_system,Acropora.verweyi,hermaphrodite
sexual_system,Acropora.willisae,hermaphrodite
sexual_system,Acropora.yongei,hermaphrodite
sexual_system,Agaricia.agaricites,gonochorous
sexual_system,Agaricia.humilis,gonochorous
sexual_system,Alatotrochus.rubescens,gonochorous
sexual_system,Alveopora.daedalea,hermaphrodite
sexual_system,Alveopora.gigas,hermaphrodite
sexual_system,Alveopora.japonica,hermaphrodite
sexual_system,Alveopora.verrilliana,hermaphrodite
sexual_system,Anacropora.puertogalerae,hermaphrodite
sexual_system,Anacropora.spinosa,hermaphrodite
sexual_system,Astrangia.haimei,gonochorous
sexual_system,Astrangia.lajollaensis.,gonochorous
sexual_system,Astrangia.poculata,gonochorous
sexual_system,Astreopora.gracilis,hermaphrodite
sexual_system,Astreopora.listeri,hermaphrodite
sexual_system,Astreopora.myriophthalma,hermaphrodite
sexual_system,Astroides.calycularis,gonochorous
sexual_system,Australogyra.zelli,hermaphrodite
sexual_system,Balanophyllia.elegans,gonochorous
sexual_system,Balanophyllia.europaea,hermaphrodite
sexual_system,Balanophyllia.floridana,gonochorous
sexual_system,Barabattoia.amicorum,hermaphrodite
sexual_system,Caryophyllia.ambrosiaambrosia,hermaphrodite
sexual_system,Caryophyllia.cornuformis,hermaphrodite
sexual_system,Caryophyllia.seguenzae,hermaphrodite
sexual_system,Caryophyllia.smithii,gonochorous
sexual_system,Catalaphyllia.jardinei,gonochorous
sexual_system,Caulastrea.furcata,hermaphrodite
sexual_system,Cladocora.arbuscula,gonochorous
sexual_system,Cladocora.caespitosa,gonochorous
sexual_system,Cladopsammia.rolandi,gonochorous
sexual_system,Coeloseris.mayeri,gonochorous
sexual_system,Colpophyllia.natans,hermaphrodite
sexual_system,Coscinaraea.columna,gonochorous
sexual_system,Ctenactis.crassa,gonochorous
sexual_system,Ctenactis.echinata,gonochorous
sexual_system,Cynarina.lacrymalis,hermaphrodite
sexual_system,Cyphastrea.chalcidicum,hermaphrodite
sexual_system,Cyphastrea.microphthalma,hermaphrodite
sexual_system,Cyphastrea.ocellina,hermaphrodite
sexual_system,Cyphastrea.serailia,hermaphrodite
sexual_system,Dendrogyra.cylindrus,gonochorous
sexual_system,Dendrophyllia.spp,gonochorous
sexual_system,Dichocoenia.stellaris,gonochorous
sexual_system,Dichocoenia.stokesi,gonochorous
sexual_system,Diploastrea.heliopora,gonochorous
sexual_system,Diploria.clivosa,hermaphrodite
sexual_system,Diploria.labyrinthiformis,hermaphrodite
sexual_system,Diploria.strigosa,hermaphrodite
sexual_system,Echinophyllia.aspera,hermaphrodite
sexual_system,Echinophyllia.orpheensis,hermaphrodite
sexual_system,Echinopora.ashmorensis,hermaphrodite
sexual_system,Echinopora.gemmacea,hermaphrodite
sexual_system,Echinopora.horrida,hermaphrodite
sexual_system,Echinopora.lamellosa,hermaphrodite
sexual_system,Echinopora.pacificus,hermaphrodite
sexual_system,Enallopsammia.rostrata,gonochorous
sexual_system,Euphyllia.ancora,gonochorous
sexual_system,Euphyllia.divisa,gonochorous
sexual_system,Euphyllia.glabrescens,gonochorous
sexual_system,Eusmilia.fastigiata,gonochorous
sexual_system,Favia.favus,hermaphrodite
sexual_system,Favia.fragum,hermaphrodite
sexual_system,Favia.gravida,hermaphrodite
sexual_system,Favia.helianthoides,hermaphrodite
sexual_system,Favia.laxa,hermaphrodite
sexual_system,Favia.lizardensis,hermaphrodite
sexual_system,Favia.matthaii,hermaphrodite
sexual_system,Favia.pallida,hermaphrodite
sexual_system,Favia.rotumana,hermaphrodite
sexual_system,Favia.speciosa,hermaphrodite
sexual_system,Favia.stelligera,hermaphrodite
sexual_system,Favia.truncatus,hermaphrodite
sexual_system,Favia.veroni,hermaphrodite
sexual_system,Favites.abdita,hermaphrodite
sexual_system,Favites.chinensis,hermaphrodite
sexual_system,Favites.complanata,hermaphrodite
sexual_system,Favites.flexuosa,hermaphrodite
sexual_system,Favites.halicora,hermaphrodite
sexual_system,Favites.pentagona,hermaphrodite
sexual_system,Favites.russelli,hermaphrodite
sexual_system,Flabellum.alabastrum,gonochorous
sexual_system,Flabellum.angulare,gonochorous
sexual_system,Flabellum.curvatum,gonochorous
sexual_system,Flabellum.impensum,gonochorous
sexual_system,Flabellum.japonicum,gonochorous
sexual_system,Flabellum.thouarsii,gonochorous
sexual_system,Fungia.concinna,gonochorous
sexual_system,Diaseris.distorta,gonochorous
sexual_system,Fungia.fungites,gonochorous
sexual_system,Fungia.granulosa,gonochorous
sexual_system,Fungia.horrida,gonochorous
sexual_system,Fungia.paumotensis,gonochorous
sexual_system,Fungia.repanda,gonochorous
sexual_system,Fungia.scruposa,gonochorous
sexual_system,Fungia.scutaria,gonochorous
sexual_system,Fungiacyathus.marenzelleri,gonochorous
sexual_system,Galaxea.astreata,gonochorous
sexual_system,Galaxea.fascicularis,gonochorous
sexual_system,Galaxea.horrescens,hermaphrodite
sexual_system,Gardineroseris.planulata,gonochorous
sexual_system,Goniastrea.aspera,hermaphrodite
sexual_system,Goniastrea.australensis,hermaphrodite
sexual_system,Goniastrea.deformis,hermaphrodite
sexual_system,Goniastrea.edwardsi,hermaphrodite
sexual_system,Goniastrea.favulus,hermaphrodite
sexual_system,Goniastrea.minuta,hermaphrodite
sexual_system,Goniastrea.palauensis,hermaphrodite
sexual_system,Goniastrea.pectinata,hermaphrodite
sexual_system,Goniastrea.retiformis,hermaphrodite
sexual_system,Goniocorella.dumosa,gonochorous
sexual_system,Goniopora.columna,gonochorous
sexual_system,Goniopora.djiboutiensis,gonochorous
sexual_system,Goniopora.lobata,gonochorous
sexual_system,Goniopora.minor,gonochorous
sexual_system,Goniopora.norfolkensis,gonochorous
sexual_system,Goniopora.savignyi,gonochorous
sexual_system,Goniopora.stutchburyi,gonochorous
sexual_system,Goniopora.tenuidens,gonochorous
sexual_system,Halomitra.pileus,gonochorous
sexual_system,Heliofungia.actiniformis,gonochorous
sexual_system,Herpolitha.limax,gonochorous
sexual_system,Heterocyathus.aequicostatus,gonochorous
sexual_system,Heteropsammia.cochlea,gonochorous
sexual_system,Hoplangia.durotrix,hermaphrodite
sexual_system,Hydnophora.exesa,hermaphrodite
sexual_system,Hydnophora.microconos,hermaphrodite
sexual_system,Hydnophora.pilosa,hermaphrodite
sexual_system,Hydnophora.rigida,hermaphrodite
sexual_system,Leptastrea.bottae,gonochorous
sexual_system,Leptastrea.purpurea,gonochorous
sexual_system,Leptastrea.transversa,gonochorous
sexual_system,Leptopsammia.pruvoti,gonochorous
sexual_system,Leptoria.phrygia,hermaphrodite
sexual_system,Lobophyllia.corymbosa,hermaphrodite
sexual_system,Lobophyllia.hemprichii,hermaphrodite
sexual_system,Lobophyllia.pachysepta,hermaphrodite
sexual_system,Lophelia.pertusa,gonochorous
sexual_system,Madracis.decactis,hermaphrodite
sexual_system,Madracis.formosa,hermaphrodite
sexual_system,Madracis.mirabilis,hermaphrodite
sexual_system,Madracis.myriaster,hermaphrodite
sexual_system,Madracis.pharensis,hermaphrodite
sexual_system,Madracis.senaria,hermaphrodite
sexual_system,Madrepora.oculata,gonochorous
sexual_system,Manicina.areolata,hermaphrodite
sexual_system,Meandrina.meandrites,gonochorous
sexual_system,Merulina.ampliata,hermaphrodite
sexual_system,Micromussa.amakusensis,hermaphrodite
sexual_system,Monomyces.rubrum,gonochorous
sexual_system,Montastrea.annularis,hermaphrodite
sexual_system,Montastrea.cavernosa,gonochorous
sexual_system,Montastrea.curta,hermaphrodite
sexual_system,Montastrea.faveolata,hermaphrodite
sexual_system,Montastrea.franksi,hermaphrodite
sexual_system,Montastrea.magnistellata,hermaphrodite
sexual_system,Montastrea.valenciennesi,hermaphrodite
sexual_system,Montipora.aequituberculata,hermaphrodite
sexual_system,Montipora.altasepta,hermaphrodite
sexual_system,Montipora.cactus,hermaphrodite
sexual_system,Montipora.capitata,hermaphrodite
sexual_system,Montipora.capricornis,hermaphrodite
sexual_system,Montipora.crassituberculata,hermaphrodite
sexual_system,Montipora.danae,hermaphrodite
sexual_system,Montipora.digitata,hermaphrodite
sexual_system,Montipora.dilatata,hermaphrodite
sexual_system,Montipora.efflorescens,hermaphrodite
sexual_system,Montipora.effusa,hermaphrodite
sexual_system,Montipora.flabellata,hermaphrodite
sexual_system,Montipora.foliosa,hermaphrodite
sexual_system,Montipora.foveolata,hermaphrodite
sexual_system,Montipora.gaimardi,hermaphrodite
sexual_system,Montipora.grisea,hermaphrodite
sexual_system,Montipora.hirsuta,hermaphrodite
sexual_system,Montipora.hispida,hermaphrodite
sexual_system,Montipora.hoffmeisteri,hermaphrodite
sexual_system,Montipora.incrassata,hermaphrodite
sexual_system,Montipora.informis,hermaphrodite
sexual_system,Montipora.malampaya,hermaphrodite
sexual_system,Montipora.mollis,hermaphrodite
sexual_system,Montipora.monasteriata,hermaphrodite
sexual_system,Montipora.patula,hermaphrodite
sexual_system,Montipora.peltiformis,hermaphrodite
sexual_system,Montipora.samarensis,hermaphrodite
sexual_system,Montipora.spumosa,hermaphrodite
sexual_system,Montipora.stellata,hermaphrodite
sexual_system,Montipora.tortuosa,hermaphrodite
sexual_system,Montipora.tuberculosa,hermaphrodite
sexual_system,Montipora.turgescens,hermaphrodite
sexual_system,Montipora.turtlensis,hermaphrodite
sexual_system,Montipora.venosa,hermaphrodite
sexual_system,Montipora.verrucosa,hermaphrodite
sexual_system,Moseleya.latistellata,hermaphrodite
sexual_system,Mussa.angulosa,hermaphrodite
sexual_system,Mussismilia.braziliensis,hermaphrodite
sexual_system,Mussismilia.harttii,hermaphrodite
sexual_system,Mussismilia.hispida,hermaphrodite
sexual_system,Mycedium.elephantotus,hermaphrodite
sexual_system,Mycedium.robokaki,hermaphrodite
sexual_system,Mycetophyllia.ferox,hermaphrodite
sexual_system,Oculina.diffusa,gonochorous
sexual_system,Oculina.varicosa,gonochorous
sexual_system,Oulastrea.crispata,hermaphrodite
sexual_system,Oulophyllia.bennettae,hermaphrodite
sexual_system,Oulophyllia.crispa,hermaphrodite
sexual_system,Oxypora.glabra,hermaphrodite
sexual_system,Oxypora.lacera,hermaphrodite
sexual_system,Pachyseris.foliosa,gonochorous
sexual_system,Pachyseris.rugosa,gonochorous
sexual_system,Pachyseris.speciosa,gonochorous
sexual_system,Palauastrea.ramosa,hermaphrodite
sexual_system,Paraclavarina.triangularis,hermaphrodite
sexual_system,Paracyathus.stearnsii,gonochorous
sexual_system,Pavona.cactus,gonochorous
sexual_system,Pavona.chiriquiensis,gonochorous
sexual_system,Pavona.clavus,gonochorous
sexual_system,Pavona.duerdeni,gonochorous
sexual_system,Pavona.gigantea,gonochorous
sexual_system,Pavona.varians,gonochorous
sexual_system,Pectinia.alcicornis,hermaphrodite
sexual_system,Pectinia.lactuca,hermaphrodite
sexual_system,Pectinia.paeonia,hermaphrodite
sexual_system,Phyllangia.americanaamericana,gonochorous
sexual_system,Physogyra.lichtensteini,gonochorous
sexual_system,Platygyra.acuta,hermaphrodite
sexual_system,Platygyra.contorta,hermaphrodite
sexual_system,Platygyra.daedalea,hermaphrodite
sexual_system,Platygyra.lamellina,hermaphrodite
sexual_system,Platygyra.pini,hermaphrodite
sexual_system,Platygyra.ryukyuensis,hermaphrodite
sexual_system,Platygyra.sinensis,hermaphrodite
